사고번호,사고일시,요일,시군구,X,Y,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 1월 10일 14시,목요일,서울특별시 영등포구 대림동,126.900122,37.495435,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,9세,중상
2.02E+15,2019년 1월 22일 17시,화요일,서울특별시 성동구 금호동2가,127.021179,37.552888,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,9세,중상
2.02E+15,2019년 1월 24일 17시,목요일,서울특별시 동작구 상도동,126.944078,37.498711,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,63세,상해없음,보행자,남,9세,중상
2.02E+15,2019년 1월 29일 15시,화요일,서울특별시 구로구 구로동,126.884681,37.494236,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,기타,단일로 - 기타,화물,남,34세,상해없음,보행자,남,5세,중상
2.02E+15,2019년 2월 1일 18시,금요일,서울특별시 용산구 원효로3가,126.945257,37.534727,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,63세,상해없음,보행자,여,6세,경상
2.02E+15,2019년 2월 2일 13시,토요일,서울특별시 광진구 구의동,127.092967,37.544415,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,여,8세,중상
2.02E+15,2019년 2월 8일 17시,금요일,서울특별시 강북구 수유동,127.007369,37.638335,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,화물,남,49세,상해없음,보행자,여,10세,중상
2.02E+15,2019년 2월 12일 08시,화요일,서울특별시 강북구 미아동,127.023876,37.62111,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,45세,상해없음,보행자,여,10세,경상
2.02E+15,2019년 2월 13일 16시,수요일,서울특별시 강남구 개포동,127.062593,37.480284,부상신고사고,0,0,0,1,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,보행자,여,10세,부상신고
2.02E+15,2019년 3월 7일 08시,목요일,서울특별시 노원구 중계동,127.079999,37.651015,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,여,7세,경상
2.02E+15,2019년 3월 7일 13시,목요일,서울특별시 노원구 상계동,127.07033,37.672997,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,기타 - 기타,자전거,여,71세,상해없음,보행자,여,7세,경상
2.02E+15,2019년 3월 8일 16시,금요일,서울특별시 양천구 신정동,126.855717,37.515197,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,4세,경상
2.02E+15,2019년 3월 17일 18시,일요일,서울특별시 관악구 봉천동,126.953483,37.47798,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,여,2세,중상
2.02E+15,2019년 3월 22일 15시,금요일,서울특별시 강서구 화곡동,126.84727,37.540704,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,교차로 - 교차로안,승용,여,63세,기타불명,보행자,남,7세,경상
2.02E+15,2019년 3월 23일 11시,토요일,서울특별시 구로구 구로동,126.884681,37.494236,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,보행자,남,6세,중상
2.02E+15,2019년 3월 30일 16시,토요일,서울특별시 구로구 오류동,126.838594,37.491666,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,자전거,남,9세,부상신고
2.02E+15,2019년 4월 1일 17시,월요일,서울특별시 동대문구 장안동,127.070025,37.570213,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,남,4세,경상
2.02E+15,2019년 4월 5일 14시,금요일,서울특별시 강서구 방화동,126.813917,37.575414,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,보행자,남,7세,중상
2.02E+15,2019년 4월 9일 17시,화요일,서울특별시 강서구 염창동,126.871775,37.554555,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,39세,상해없음,보행자,여,7세,경상
2.02E+15,2019년 4월 11일 19시,목요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,자전거,남,12세,경상
2.02E+15,2019년 4월 12일 14시,금요일,서울특별시 강남구 청담동,127.050467,37.524402,경상사고,0,0,1,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,6세,경상
2.02E+15,2019년 4월 12일 18시,금요일,서울특별시 노원구 상계동,127.07033,37.672997,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,남,10세,중상
2.02E+15,2019년 4월 15일 16시,월요일,서울특별시 광진구 중곡동,127.088785,37.563521,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,보행자,여,10세,중상
2.02E+15,2019년 4월 15일 18시,월요일,서울특별시 광진구 구의동,127.092967,37.544415,중상사고,0,1,0,0,차대사람 - 보도통행중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,7세,중상
2.02E+15,2019년 4월 26일 19시,금요일,서울특별시 구로구 고척동,126.858875,37.503171,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,보행자,남,10세,부상신고
2.02E+15,2019년 5월 4일 12시,토요일,서울특별시 은평구 불광동,126.935569,37.619157,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,남,9세,경상
2.02E+15,2019년 5월 7일 15시,화요일,서울특별시 영등포구 신길동,126.913607,37.506066,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,7세,경상
2.02E+15,2019년 5월 7일 17시,화요일,서울특별시 강서구 공항동,126.810464,37.554782,사망사고,1,0,0,0,차대사람 - 차도통행중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,남,4세,사망
2.02E+15,2019년 5월 13일 14시,월요일,서울특별시 강서구 마곡동,126.830206,37.574793,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,35세,상해없음,승용,여,38세,경상
2.02E+15,2019년 5월 13일 16시,월요일,서울특별시 노원구 상계동,127.07033,37.672997,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,흐림,교차로 - 교차로횡단보도내,승합,남,75세,상해없음,보행자,남,8세,중상
2.02E+15,2019년 5월 13일 19시,월요일,서울특별시 구로구 오류동,126.838594,37.491666,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,남,12세,중상
2.02E+15,2019년 5월 17일 17시,금요일,서울특별시 강서구 화곡동,126.84727,37.540704,경상사고,0,0,1,0,차대차 - 후진중충돌,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,자전거,남,10세,경상
2.02E+15,2019년 5월 24일 13시,금요일,서울특별시 강남구 청담동,127.050467,37.524402,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,25세,상해없음,보행자,여,6세,경상
2.02E+15,2019년 5월 25일 17시,토요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 기타,맑음,교차로 - 교차로부근,자전거,남,22세,상해없음,보행자,여,4세,경상
2.02E+15,2019년 5월 28일 18시,화요일,서울특별시 구로구 구로동,126.884681,37.494236,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,10세,부상신고,승용,남,36세,상해없음
2.02E+15,2019년 5월 31일 15시,금요일,서울특별시 은평구 역촌동,126.914622,37.604586,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,36세,상해없음,보행자,여,4세,부상신고
2.02E+15,2019년 6월 5일 13시,수요일,서울특별시 구로구 온수동,126.820609,37.494146,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,남,7세,경상
2.02E+15,2019년 6월 11일 13시,화요일,서울특별시 강서구 마곡동,126.830206,37.574793,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,67세,상해없음,보행자,여,8세,경상
2.02E+15,2019년 6월 12일 16시,수요일,서울특별시 동대문구 이문동,127.063251,37.599462,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,6세,중상
2.02E+15,2019년 6월 13일 07시,목요일,서울특별시 강동구 천호동,127.127629,37.544379,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,여,8세,경상
2.02E+15,2019년 6월 13일 13시,목요일,서울특별시 강남구 대치동,127.06334,37.499194,경상사고,0,0,1,0,차대사람 - 횡단중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,44세,기타불명,보행자,남,8세,경상
2.02E+15,2019년 6월 17일 16시,월요일,서울특별시 성북구 상월곡동,127.047775,37.606177,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,남,6세,중상
2.02E+15,2019년 6월 17일 18시,월요일,서울특별시 성북구 장위동,127.049914,37.615222,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,10세,경상
2.02E+15,2019년 6월 19일 21시,수요일,서울특별시 강서구 가양동,126.844678,37.566448,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,17세,상해없음,보행자,남,5세,경상
2.02E+15,2019년 6월 22일 18시,토요일,서울특별시 은평구 역촌동,126.914622,37.604586,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,여,8세,경상
2.02E+15,2019년 6월 25일 18시,화요일,서울특별시 도봉구 창동,127.044061,37.647747,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,51세,상해없음,자전거,남,11세,중상
2.02E+15,2019년 6월 26일 16시,수요일,서울특별시 송파구 방이동,127.125384,37.515681,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,4세,부상신고
2.02E+15,2019년 6월 27일 16시,목요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,보행자,여,10세,경상
2.02E+15,2019년 6월 30일 12시,일요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,상해없음,보행자,여,2세,경상
2.02E+15,2019년 7월 2일 15시,화요일,서울특별시 동대문구 휘경동,127.064513,37.588218,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,10세,경상
2.02E+15,2019년 7월 3일 15시,수요일,서울특별시 강서구 화곡동,126.84727,37.540704,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,56세,상해없음,보행자,남,8세,부상신고
2.02E+15,2019년 7월 4일 16시,목요일,서울특별시 강서구 방화동,126.813917,37.575414,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,66세,상해없음,보행자,남,8세,중상
2.02E+15,2019년 7월 5일 08시,금요일,서울특별시 마포구 아현동,126.956319,37.554477,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,10세,경상
2.02E+15,2019년 7월 9일 18시,화요일,서울특별시 양천구 목동,126.87452,37.536047,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,45세,상해없음,보행자,남,11세,경상
2.02E+15,2019년 7월 12일 09시,금요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,특수,남,49세,상해없음,승용,여,36세,경상
2.02E+15,2019년 7월 12일 15시,금요일,서울특별시 동작구 사당동,126.972305,37.485624,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,61세,기타불명,자전거,여,10세,경상
2.02E+15,2019년 7월 13일 12시,토요일,서울특별시 서초구 내곡동,127.076738,37.458157,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,9세,부상신고,승용,남,30세,상해없음
