발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2017,20170305,주간,일,1,1,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,941903,1947741,126.842486,37.52714563,유치원,대한유치원,서울특별시 양천구 오목로13길 31,서울특별시 양천구 신월2동 465-6,37.52573412,126.8448059,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020/06/01,3140000,서울특별시 양천구,0,97,5.2,1.2,10.4,0.5,0
2017,20170307,야간,화,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,953680,1941775,126.97614250000002,37.47403919,초등학교,사당초등학교,서울특별시 관악구 남현4길 51,서울특별시 관악구 남현동 1080-1,37.47383781,126.9733518,서울특별시 관악구청,서울관악경찰서,Y,8.0,4~8,2020/05/31,3200000,서울특별시 관악구,20180726,95,-1.3,-4.0,2.9,0.0,0
2017,20170307,야간,화,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,953680,1941775,126.97614250000002,37.47403919,유치원,새싹유치원,서울특별시 관악구 남현2길 90,,37.4745654,126.972834,서울특별시 관악구청,서울관악경찰서,Y,1.0,6,2020/05/31,3200000,서울특별시 관악구,0,98,-1.3,-4.0,2.9,0.0,0
2017,20170309,야간,목,1,1,0,0,0,서울,강북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로횡단보도내,이륜차,이륜차,957920,1959440,127.0230797,37.6334615,유치원,운산유치원,서울특별시 강북구 수유로4길 58,서울특별시 강북구 수유동 52-21,37.63207,127.02172,강북구청,강북경찰서,Y,2.0,7,2019/05/10,3080000,서울특별시 강북구,0,98,3.2,-2.7,10.7,,0
2017,20170312,야간,일,1,1,0,0,0,서울,성동구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,959708,1952047,127.0437508,37.56690688,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426,127.0455793,서울특별시 성동구,성동경찰서,Y,1.0,24,2020/06/17,3030000,서울특별시 성동구,0,97,8.2,4.4,14.0,0.0,0
2017,20170313,야간,월,1,2,1,0,0,서울,강북구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,957511,1957937,127.0185318,37.6198959,어린이집,솔바람어린이집,서울특별시 강북구 삼양로41길 60,서울특별시 강북구 미아동 791-2119,37.6217,127.01686,강북구청,강북경찰서,Y,2.0,7,2019/05/10,3080000,서울특별시 강북구,0,10,6.9,1.5,12.2,,0
2017,20170315,주간,수,1,1,0,0,0,서울,도봉구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,승합차,957270,1962123,127.0155561,37.65761370000001,어린이집,해맑은,서울특별시 도봉구 우이천로 487-1,,37.6565427,127.015283,도봉구청,도봉경찰서,Y,1.0,8,2019/09/05,3090000,서울특별시 도봉구,0,6,6.3,0.4,13.3,,0
2017,20170317,야간,금,1,2,0,1,0,서울,성동구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,958132,1952121,127.0259012,37.56750355,어린이집,구립홍익어린이집,서울특별시 성동구 마장로 141,서울특별시 성동구 상왕십리동 130-20,37.56787393,127.025528,서울특별시 성동구,성동경찰서,Y,1.0,7,2020/06/17,3030000,서울특별시 성동구,0,11,7.7,1.2,15.7,,0
2017,20170317,야간,금,1,2,0,1,0,서울,성동구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,958132,1952121,127.0259012,37.56750355,초등학교,숭신초등학교,서울특별시 성동구 마장로 161,서울특별시 성동구 하왕십리동 1068,37.56781934,127.0278905,서울특별시 성동구,성동경찰서,Y,1.0,10~20,2020/06/17,3030000,서울특별시 성동구,20171018,16,7.7,1.2,15.7,,0
2017,20170330,야간,목,1,1,0,0,0,서울,송파구,차량단독,주/정차차량 충돌,주/정차차량 충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,967010,1944151,127.1267885,37.49602745,초등학교,가주초등학교,서울특별시 송파구 오금로40길 37,서울특별시 송파구 가락2동 140-6,37.4965216,127.1292781,서울특별시 송파구청,송파경찰서,Y,2.0,8~15,2020/02/20,3230000,서울특별시 송파구,0,5,10.6,4.1,17.1,,0
2017,20170406,야간,목,2,2,0,0,0,서울,광진구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,962907,1952370,127.07995759999999,37.56995262,유치원,동서울유치원,서울특별시 광진구 답십리로78길 26 (중곡동),서울특별시 광진구 중곡3동 578-9,37.570346,127.078826,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,6,10.4,9.4,12.4,3.0,0
2017,20170406,야간,목,2,2,0,0,0,서울,광진구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,962907,1952370,127.07995759999999,37.56995262,어린이집,예아랑어린이집,서울특별시 광진구 동일로 456 성수교회 2층 1호(중곡동),서울특별시 광진구 중곡3동 589-1,37.570679,127.078049,서울특별시청,광진경찰서,Y,1.0,,2019/02/20,3040000,서울특별시 광진구,0,7,10.4,9.4,12.4,3.0,0
2017,20170407,야간,금,1,2,1,0,0,서울,도봉구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,959416,1962701,127.0398531,37.66292069,어린이집,신예원,서울특별시 도봉구 방학로2길 44,,37.6648067,127.0410685,도봉구청,도봉경찰서,Y,1.0,10,2019/09/05,3090000,서울특별시 도봉구,0,6,14.5,9.0,23.5,,0
2017,20170413,주간,목,1,1,0,0,0,서울,광진구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,963224,1948567,127.08373799999998,37.53568758,어린이집,좋은어린이집,서울특별시 광진구 구의강변로3길 31 (구의동),서울특별시 광진구 구의3동 590-3,37.536186,127.081554,서울특별시청,광진경찰서,Y,3.0,,2019/02/20,3040000,서울특별시 광진구,0,7,12.7,6.3,19.6,0.0,0
2017,20170420,야간,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,965244,1945208,127.10676040000001,37.50548987,유치원,기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,11,12.9,9.9,18.2,0.1,0
2017,20170420,야간,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,965244,1945208,127.10676040000001,37.50548987,유치원,석촌유치원,서울특별시 송파구 백제고분로40길 20,서울특별시 송파구 석촌동 281-6,37.502878,127.106653,서울특별시 송파구청,송파경찰서,Y,2.0,10,2020/02/20,3230000,서울특별시 송파구,0,5,12.9,9.9,18.2,0.1,0
2017,20170420,야간,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,965244,1945208,127.10676040000001,37.50548987,어린이집,행복한어린이집,서울특별시 송파구 백제고분로42길 5,서울특별시 송파구 송파1동 113-2,37.5059306,127.109705,서울특별시 송파구청,송파경찰서,Y,1.0,9,2020/02/20,3230000,서울특별시 송파구,0,11,12.9,9.9,18.2,0.1,0
2017,20170421,주간,금,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,948348,1945997,126.9155463,37.51181022,초등학교,영신초등학교,서울특별시 영등포구 도신로60길 23,서울특별시 영등포구 신길1동 121,37.51017349,126.9181211,영등포구청,영등포경찰서,Y,1.0,8~9,2020/06/30,3180000,서울특별시 영등포구,0,11,13.1,7.6,19.3,,0
2017,20170429,야간,토,1,1,0,0,0,서울,강남구,차량단독,전도,전도,안전운전 의무 불이행,단일로,터널안,이륜차,없음,962545,1942822,127.0763454,37.48387823,어린이집,일원어린이집,서울특별시 강남구 광평로3길 9,,37.483221,127.078254,서울특별시 강남구청,수서경찰서,Y,2.0,8,2020/06/24,3220000,서울특별시 강남구,0,12,17.1,9.6,23.7,,0
2017,20170430,주간,일,1,2,1,0,0,서울,강북구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,959625,1959044,127.0424249,37.62996881,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.63067857,127.0434525,노원구청,노원경찰서,Y,2.0,5.5~8,2020/07/14,3100000,서울특별시 노원구,0,10,19.3,13.7,27.8,,0
2017,20170430,주간,일,1,2,1,0,0,서울,강북구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,959625,1959044,127.0424249,37.62996881,초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,서울특별시 강북구 번동 236,37.62903,127.04001,강북구청,강북경찰서,Y,3.0,20,2019/05/10,3080000,서울특별시 강북구,0,97,19.3,13.7,27.8,,0
2017,20170430,주간,일,1,2,1,0,0,서울,강북구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,959625,1959044,127.0424249,37.62996881,어린이집,꼬꼬마어린이집,서울특별시 강북구 한천로109길 57-15,서울특별시 강북구 번동 177-2,37.62764,127.04204,강북구청,강북경찰서,Y,1.0,5,2019/05/10,3080000,서울특별시 강북구,0,10,19.3,13.7,27.8,,0
2017,20170501,야간,월,1,3,1,1,0,서울,구로구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,이륜차,보행자,946545,1942300,126.8954147,37.47838583,초등학교,가산초등학교,서울특별시 금천구 남부순환로 1304-11,서울특별시 금천구 독산동 143-23,37.47826426,126.8962274,서울특별시 금천구청,금천경찰서,Y,1.0,4~12,2020/02/20,3170000,서울특별시 금천구,20161010,11,20.1,12.8,28.3,,1
2017,20170503,야간,수,1,1,0,0,0,서울,용산구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,954280,1946856,126.9826121,37.51986567,유치원,한가람유치원,서울특벽시 용산구 이촌로89길 50,서울특별시 용산구 이촌동 301-54,37.51952037,126.981263,용산구청,용산경찰서,Y,,6~7,2020/02/18,3020000,서울특별시 용산구,0,10,21.5,14.5,30.2,,0
2017,20170504,주간,목,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,942093,1946746,126.8447146,37.5181896,초등학교,신남초교,서울특별시 양천구 절골8길 33,서울특별시 양천구 신월6동 590-1,37.51652947,126.8447978,서울특별시 양천구청,양천경찰서,Y,0.0,5,2020/06/01,3140000,서울특별시 양천구,0,98,21.0,14.8,27.5,,0
2017,20170504,야간,목,1,1,0,0,0,서울,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,957462,1959194,127.0179034,37.63122317,초등학교,서울수유초등학교(수유병설유치원 중복),서울특별시 강북구 삼양로74길 39,서울특별시 강북구 수유동 55-5,37.63125,127.02029,강북구청,강북경찰서,Y,8.0,6,2019/05/10,3080000,서울특별시 강북구,0,96,21.0,14.8,27.5,,0
2017,20170504,야간,목,1,1,0,0,0,서울,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,957462,1959194,127.0179034,37.63122317,어린이집,신기어린이집,서울특별시 강북구 삼양로79길 12,서울특별시 강북구 수유동 472-236,37.63099889,127.01702,강북구청,강북경찰서,Y,2.0,7,2019/05/10,3080000,서울특별시 강북구,0,7,21.0,14.8,27.5,,0
2017,20170506,야간,토,1,1,0,0,0,서울,성북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,956953,1954761,127.0123959,37.59124408,초등학교,돈암초등학교,서울특별시 성북구 동소문로13길 38,서울특별시 성북구 동소문동6가 27-1,37.5937453,127.0131031,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95,14.9,10.0,19.3,,0
2017,20170506,야간,토,1,1,0,0,0,서울,성북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,956953,1954761,127.0123959,37.59124408,유치원,돈암병설유치원,서울특별시 성북구 동소문로13길 38,서울특별시 성북구 동소문동6가 27-1,37.5937453,127.0131031,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95,14.9,10.0,19.3,,0
2017,20170507,주간,일,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,957966,1951934,127.0240322,37.56581051,초등학교,신당초등학교,서울특별시 중구 난계로 141,서울특별시 중구 신당동 161-2,37.56362522,127.0236739,서울특별시 중구,서울중부경찰서,Y,4.0,25,2020/07/14,3010000,서울특별시 중구,20150914,7,16.6,10.9,22.8,,1
2017,20170507,주간,일,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,957966,1951934,127.0240322,37.56581051,어린이집,구립홍익어린이집,서울특별시 성동구 마장로 141,서울특별시 성동구 상왕십리동 130-20,37.56787393,127.025528,서울특별시 성동구,성동경찰서,Y,1.0,7,2020/06/17,3030000,서울특별시 성동구,0,11,16.6,10.9,22.8,,0
2017,20170515,야간,월,1,2,0,0,1,서울,동작구,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,948174,1944294,126.9136976,37.49645101,어린이집,꿈나무어린이집,서울특별시 영등포구 대방천로 199,서울특별시 영등포구 신길동 3741-18,37.49902264,126.913041,영등포구청,영등포경찰서,Y,1.0,7~9.5,2020/06/30,3180000,서울특별시 영등포구,0,11,16.0,12.3,20.1,0.0,0
2017,20170515,야간,월,1,2,0,0,1,서울,동작구,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,948174,1944294,126.9136976,37.49645101,초등학교,대길초등학교,서울특별시 영등포구 대방천로 206,서울특별시 영등포구 신길동 4482,37.49817578,126.9131719,영등포구청,영등포경찰서,Y,2.0,7~14,2020/06/30,3180000,서울특별시 영등포구,0,95,16.0,12.3,20.1,0.0,0
2017,20170516,야간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,968138,1944089,127.1395519,37.49550824,초등학교,개롱초등학교,서울특별시 송파구 문정로 211,서울특별시 송파구 오금동 159,37.497352,127.1398426,서울특별시 송파구청,송파경찰서,Y,3.0,8~20,2020/02/20,3230000,서울특별시 송파구,0,8,17.1,13.3,22.3,,0
2017,20170516,야간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,968138,1944089,127.1395519,37.49550824,어린이집,거여어린이집,서울특별시 송파구 오금로 475,서울특별시 송파구 거여1동 20-7,37.4945327,127.142155,서울특별시 송파구청,송파경찰서,Y,1.0,7~9,2020/02/20,3230000,서울특별시 송파구,0,10,17.1,13.3,22.3,,0
2017,20170518,야간,목,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,이륜차,959952,1947309,127.0467723,37.52421245,유치원,성요셉유치원,서울특별시 강남구 도산대로83길 27,,37.52627314,127.0482112,서울특별시 강남구청,강남경찰서,Y,2.0,5.9,2020/06/24,3220000,서울특별시 강남구,0,99,20.4,13.9,26.9,,0
2017,20170518,야간,목,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,이륜차,959952,1947309,127.0467723,37.52421245,어린이집,청수어린이집,서울특별시 강남구 압구정로79길 26,,37.525052,127.049284,서울특별시 강남구청,강남경찰서,Y,3.0,8,2020/06/24,3220000,서울특별시 강남구,0,11,20.4,13.9,26.9,,0
2017,20170521,야간,일,1,1,0,0,0,서울,성북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958268,1956212,127.027208,37.60438284,초등학교,개운초등학교,서울특별시 성북구 정릉로48길 52,,37.60183731,127.0275455,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,20150908,3,21.5,16.0,27.6,,1
2017,20170522,야간,월,1,1,0,0,0,서울,강동구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,원동기장치자전거,969636,1950039,127.1562522,37.54918888,유치원,녹원유치원,서울특별시 강동구 상암로63길 39-10,서울특별시 강동구 명일2동 242-3,37.54851711,127.1535579,서울특별시 강동구청,강동경찰서,Y,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,98,21.8,15.9,28.0,,0
2017,20170522,야간,월,1,1,0,0,0,서울,강동구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,원동기장치자전거,969636,1950039,127.1562522,37.54918888,유치원,가람유치원,서울특별시 강동구 상암로63길 39-10,서울특별시 강동구 명일2동 237-1,37.54851711,127.1535579,서울특별시 강동구청,강동경찰서,Y,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,98,21.8,15.9,28.0,,0
2017,20170522,야간,월,1,1,0,0,0,서울,강동구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,원동기장치자전거,969636,1950039,127.1562522,37.54918888,어린이집,푸른숲어린이집,서울특별시 강동구 동남로67길 42,서울특별시 강동구 명일2동 248-4,37.5488256,127.1535042,서울특별시 강동구청,강동경찰서,Y,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,15,21.8,15.9,28.0,,0
2017,20170523,주간,화,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,963824,1949567,127.0904798,37.54472469,유치원,샬롬유치원,서울특별시 광진구 아차산로65길 65 (구의동),서울특별시 광진구 구의3동 208-15,37.542405,127.089659,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,9,20.0,17.2,24.4,5.0,0
2017,20170524,야간,수,1,1,0,0,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,968710,1944257,127.1460155,37.49704208,초등학교,영풍초등학교,서울특별시 송파구 오금로57길 15,서울특별시 송파구 거여1동 12,37.4962643,127.1430149,서울특별시 송파구청,송파경찰서,Y,7.0,7~9,2020/02/20,3230000,서울특별시 송파구,20190521,5,21.8,16.9,27.8,0.1,0
2017,20170524,야간,수,1,1,0,0,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,968710,1944257,127.1460155,37.49704208,유치원,동삼유치원,서울특별시 송파구 마천로41길 14,서울특별시 송파구 마천2동 128-16,37.4969515,127.1490677,서울특별시 송파구청,송파경찰서,Y,1.0,7~10,2020/02/20,3230000,서울특별시 송파구,0,8,21.8,16.9,27.8,0.1,0
2017,20170524,야간,수,1,1,0,0,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,968710,1944257,127.1460155,37.49704208,어린이집,가원어린이집,서울특별시 송파구 오금로57길 22,서울특별시 송파구 거여1동 178-123,37.4955385,127.1436758,서울특별시 송파구청,송파경찰서,Y,1.0,6~7,2020/02/20,3230000,서울특별시 송파구,0,15,21.8,16.9,27.8,0.1,0
2017,20170524,야간,수,1,1,0,0,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,968710,1944257,127.1460155,37.49704208,어린이집,뉴한가람어린이집,서울특별시 송파구 성내천로 162,서울특별시 송파구 마천2동 38,37.4996279,127.1463491,서울특별시 송파구청,송파경찰서,Y,1.0,8,2020/02/20,3230000,서울특별시 송파구,0,10,21.8,16.9,27.8,0.1,0
2017,20170524,야간,수,1,1,0,0,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,968710,1944257,127.1460155,37.49704208,어린이집,산성어린이집,서울특별시 송파구 마천로41길 12,서울특별시 송파구 마천2동 127-1,37.49700767,127.148677,서울특별시 송파구청,송파경찰서,Y,1.0,7~10,2020/02/20,3230000,서울특별시 송파구,0,10,21.8,16.9,27.8,0.1,0
2017,20170529,주간,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957945,1956683,127.0235217,37.60861334,초등학교,미아초등학교,서울특별시 성북구 삼양로 77,서울특별시 성북구 길음동 1168,37.6105142,127.0216457,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,20180407,96,22.9,18.1,29.3,,0
2017,20170529,주간,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957945,1956683,127.0235217,37.60861334,유치원,나래유치원,서울특별시 성북구 삼양로 73,서울특별시 성북구 길음동 1170,37.60954002,127.0226511,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10,22.9,18.1,29.3,,0
2017,20170529,주간,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957945,1956683,127.0235217,37.60861334,유치원,명덕유치원,서울특별시 성북구 삼양로 74,,37.60986433,127.0229093,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,7,2020/02/28,3070000,서울특별시 성북구,0,97,22.9,18.1,29.3,,0
2017,20170529,주간,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957945,1956683,127.0235217,37.60861334,어린이집,다솔어린이집,서울특별시 성북구 삼양로8가길 32,,37.6088152,127.0247485,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10,22.9,18.1,29.3,,0
2017,20170529,주간,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957945,1956683,127.0235217,37.60861334,어린이집,은행나무어린이집,서울특별시 성북구 삼양로9길 14-17,서울특별시 성북구 길음동 1176,37.6091192,127.0218298,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,4,2020/02/28,3070000,서울특별시 성북구,0,14,22.9,18.1,29.3,,0
2017,20170531,주간,수,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,943039,1946237,126.8554585,37.51366086,초등학교,남명초교,서울특별시 양천구 중앙로23길 3,서울특별시 양천구 신정3동 653-5,37.51568355,126.8540839,서울특별시 양천구청,양천경찰서,Y,10.0,5,2020/06/01,3140000,서울특별시 양천구,0,95,23.3,17.7,29.6,,0
2017,20170531,주간,수,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,943039,1946237,126.8554585,37.51366086,초등학교,신기초교,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.51131204,126.8542146,서울특별시 양천구청,양천경찰서,Y,8.0,7,2020/06/01,3140000,서울특별시 양천구,0,0,23.3,17.7,29.6,,0
2017,20170531,주간,수,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,943039,1946237,126.8554585,37.51366086,유치원,신예유치원,서울특별시 양천구 신정로 290,서울특별시 양천구 신정3동 1276,37.51232384,126.853457,서울특별시 양천구청,양천경찰서,Y,0.0,7,2020/06/01,3140000,서울특별시 양천구,0,10,23.3,17.7,29.6,,0
2017,20170531,주간,수,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,943039,1946237,126.8554585,37.51366086,유치원,신기초교병설,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.51131204,126.8542146,서울특별시 양천구청,양천경찰서,Y,0.0,7,2020/06/01,3140000,서울특별시 양천구,0,10,23.3,17.7,29.6,,0
2017,20170531,주간,수,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,943039,1946237,126.8554585,37.51366086,어린이집,강성어린이집,서울특별시 양천구 신정로 308,서울특별시 양천구 신정3동 1271,37.512825,126.855145,서울특별시 양천구청,양천경찰서,Y,0.0,5,2020/06/01,3140000,서울특별시 양천구,0,10,23.3,17.7,29.6,,0
