발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형,법규위반_,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
2018,20181029,야,월,1,1,0,0,0,서울,강남구,차대사람,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959710,1946601,127.0440725,37.51782046,유치원,언북몬테소리유치원,서울특별시 강남구 학동로67길 15,,37.519322,127.046511,서울특별시 강남구청,강남경찰서,Y,1,6,2020-06-24,3220000,서울특별시 강남구,0,12
2018,20181029,야,월,1,1,0,0,0,서울,강남구,차대사람,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959710,1946601,127.0440725,37.51782046,초등학교,언북초등학교,서울특별시 강남구 삼성로135길 42,,37.52012607,127.0447141,서울특별시 강남구청,강남경찰서,Y,8,6,2020-06-24,3220000,서울특별시 강남구,2016-05-27,96
2018,20181029,야,월,1,1,0,0,0,서울,강남구,차대사람,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959710,1946601,127.0440725,37.51782046,어린이집,강남구청어린이집,서울특별시 강남구 학동로 426,,37.51796636,127.0470611,서울특별시 강남구청,강남경찰서,Y,1,8,2020-06-24,3220000,서울특별시 강남구,0,13
2018,20180509,주,수,1,1,0,0,0,서울,강동구,차대차,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,968603,1950860,127.1445227,37.55655427,초등학교,명덕초등학교,서울특별시 강동구 양재대로156길 11,서울특별시 강동구 고덕1동 487-15,37.55676296,127.1450817,서울특별시 강동구청,강동경찰서,Y,3,10,2019-12-06,3240000,서울특별시 강동구,2018-11-01,98
2018,20180509,주,수,1,1,0,0,0,서울,강동구,차대차,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,968603,1950860,127.1445227,37.55655427,초등학교,명일초등학교,서울특별시 강동구 고덕로38길 8,서울특별시 강동구 암사1동 418-18,37.55454236,127.1425695,서울특별시 강동구청,강동경찰서,Y,3,7,2019-12-06,3240000,서울특별시 강동구,0,97
2018,20180509,주,수,1,1,0,0,0,서울,강동구,차대차,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,968603,1950860,127.1445227,37.55655427,유치원,명일초병설유치원,서울특별시 강동구 고덕로38길 8,서울특별시 강동구 암사1동 418-18,37.55454236,127.1425695,서울특별시 강동구청,강동경찰서,Y,,7,2019-12-06,3240000,서울특별시 강동구,0,97
2018,20180422,야,일,1,1,0,0,0,서울,강동구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,967531,1948079,127.1325088,37.5314508,유치원,송원유치원,서울특별시 강동구 성안로 64,서울특별시 강동구 성내2동 420-3,37.5291432,127.1317102,서울특별시 강동구청,강동경찰서,Y,2,15,2019-12-06,3240000,서울특별시 강동구,0,9
2018,20180625,주,월,1,2,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,969168,1944282,127.1511958,37.49728283,초등학교,마천초등학교,서울특별시 송파구 마천로61다길 24,서울특별시 송파구 마천1동 183-4,37.49550698,127.1526301,서울특별시 송파구청,송파경찰서,Y,5,5~12,2020-02-20,3230000,서울특별시 송파구,0,10
2018,20180625,주,월,1,2,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,969168,1944282,127.1511958,37.49728283,유치원,동삼유치원,서울특별시 송파구 마천로41길 14,서울특별시 송파구 마천2동 128-16,37.4969515,127.1490677,서울특별시 송파구청,송파경찰서,Y,1,7~10,2020-02-20,3230000,서울특별시 송파구,0,8
2018,20180625,주,월,1,2,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,969168,1944282,127.1511958,37.49728283,어린이집,마천어린이집,서울특별시 송파구 마천로61다길 28-7,서울특별시 송파구 마천1동 183-56,37.49580736,127.1516673,서울특별시 송파구청,송파경찰서,Y,1,5~12,2020-02-20,3230000,서울특별시 송파구,0,10
2018,20180625,주,월,1,2,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,969168,1944282,127.1511958,37.49728283,어린이집,산성어린이집,서울특별시 송파구 마천로41길 12,서울특별시 송파구 마천2동 127-1,37.49700767,127.148677,서울특별시 송파구청,송파경찰서,Y,1,7~10,2020-02-20,3230000,서울특별시 송파구,0,10
2018,20180625,주,월,1,2,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,969168,1944282,127.1511958,37.49728283,어린이집,천사어린이집,서울특별시 송파구 거마로24길 11,서울특별시 송파구 마천2동 93-5,37.49931374,127.1490959,서울특별시 송파구청,송파경찰서,Y,1,6~8,2020-02-20,3230000,서울특별시 송파구,0,10
2018,20180126,야,금,1,1,0,0,0,서울,구로구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,946450,1944086,126.8942103,37.49447787,초등학교,동구로초등학교,서울특별시 구로구 구로중앙로14길 43,,37.49407207,126.8927814,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,95
2018,20180614,야,목,1,1,0,0,0,서울,양천구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,승용차,941835,1946024,126.8418524,37.51166595,유치원,계상유치원,서울특별시 양천구 남부순환로86길 22,서울특별시 양천구 신정3동 1286-1,37.512508,126.839855,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,10
2018,20180311,야,일,1,1,0,0,0,서울,노원구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,960631,1964719,127.0535196,37.68116212,어린이집,북부어린이집,서울특별시 노원구 동일로245길 56,서울특별시 노원구 상계1동 1257,37.67970639,127.052415,노원구청,노원경찰서,Y,1,6~6.9,2020-07-14,3100000,서울특별시 노원구,0,8
2018,20181005,주,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,958282,1961163,127.0270839,37.64900766,초등학교,숭미초교,서울특별시 도봉구 노해로 179,,37.6508453,127.0279643,도봉구청,도봉경찰서,Y,3,6~20,2019-09-05,3090000,서울특별시 도봉구,0,97
2018,20181005,주,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,958282,1961163,127.0270839,37.64900766,초등학교,쌍문,서울특별시 도봉구 우이천로 360,,37.6489734,127.024308,도봉구청,도봉경찰서,Y,2,6~12,2019-09-05,3090000,서울특별시 도봉구,2016-10-18,95
2018,20181005,주,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,958282,1961163,127.0270839,37.64900766,유치원,햇살,서울특별시 도봉구 우이천로32길 38,,37.6492018,127.0252286,도봉구청,도봉경찰서,Y,0,20`25,2019-09-05,3090000,서울특별시 도봉구,0,10
2018,20181005,주,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,958282,1961163,127.0270839,37.64900766,어린이집,쌍문1동,서울특별시 도봉구 노해로 149-5,,37.6482929,127.025917,도봉구청,도봉경찰서,Y,1,6,2019-09-05,3090000,서울특별시 도봉구,0,10
2018,20181211,주,화,1,1,0,0,0,서울,은평구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,947591,1957153,126.9061836,37.61231753,초등학교,구산초등,서울특별시 은평구 서오릉로15길 16,서울특별시 은평구 서오릉로15길 16,37.6124476,126.9094685,서울특별시 은평구,은평경찰서,Y,6,6,2019-07-31,3110000,서울특별시 은평구,2017-09-29,95
2018,20180603,주,일,1,1,0,0,0,서울,종로구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,승용차,952290,1955864,126.9595071,37.60095554,어린이집,엔젤키즈어린이집,서울특별시 종로구 자하문로43길 4-13,서울특별시 종로구 부암동 384-7,37.5985179,126.960504,종로구청,종로경찰서,Y,1,30,2019-01-14,3000000,서울특별시 종로구,0,16
2018,20180603,주,일,1,1,0,0,0,서울,종로구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,승용차,952290,1955864,126.9595071,37.60095554,초등학교,세검정초등학교,서울특별시 종로구 세검정로9길1,서울특별시 종로구 신영동 219-4,37.6033878,126.9608999,종로구청,종로경찰서,Y,3,4~8,2019-01-14,3000000,서울특별시 종로구,2017-04-14,10
2018,20180603,주,일,1,1,0,0,0,서울,종로구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,승용차,952290,1955864,126.9595071,37.60095554,유치원,세검정유치원,서울특별시 종로구 자하문로310,서울특별시 종로구 홍지동 94-9,37.6001344,126.9594842,종로구청,종로경찰서,Y,1,35,2019-01-14,3000000,서울특별시 종로구,0,10
2018,20180603,주,일,1,1,0,0,0,서울,종로구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,승용차,952290,1955864,126.9595071,37.60095554,초등학교,상명대부속초등학교,서울특별시 종로구 홍지문2길1,서울특별시 종로구 홍지동 7,37.6005802,126.956708,종로구청,종로경찰서,Y,1,6~12,2019-01-14,3000000,서울특별시 종로구,2016-11-10,10
2018,20180513,야,일,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승합차,보행자,951559,1953635,126.9513736,37.58082709,초등학교,안산초등학교,서울특별시 서대문구 통일로 321,서울특별시 서대문구 홍제1동 44,37.579522,126.951634,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,2~11,2019-03-04,3120000,서울특별시 서대문구,2016-10-07,98
2018,20180801,야,수,1,2,0,1,0,서울,성북구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956650,1954575,127.0089748,37.5895534,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.59028966,127.0062093,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,14,2020-02-28,3070000,서울특별시 성북구,0,95
2018,20180801,야,수,1,2,0,1,0,서울,성북구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956650,1954575,127.0089748,37.5895534,어린이집,성북어린이집,서울특별시 성북구 성북로4길 13-2,서울특별시 성북구 동소문동1가 1,37.5896356,127.0059087,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,10
2018,20180225,야,일,1,4,2,1,0,서울,강북구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,958822,1956920,127.0334443,37.61078916,초등학교,숭곡초등학교,서울특별시 성북구 종암로40길 30,서울특별시 성북구 하월곡동 84-86,37.6084672,127.0328164,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,97
2018,20180225,야,일,1,4,2,1,0,서울,강북구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,958822,1956920,127.0334443,37.61078916,유치원,숭곡병설유치원,서울특별시 성북구 종암로40길 30,서울특별시 성북구 하월곡동 84-86,37.6084672,127.0328164,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,97
2018,20181028,주,일,1,1,0,0,0,서울,동대문구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,960800,1954594,127.0559795,37.58991084,초등학교,청량초교,서울특별시 동대문구 회기로25길 31,서울특별시 동대문구 회기동 1-1,37.59230922,127.055908,서울특별시 동대문구청,동대문경찰서,Y,3,,2019-11-25,3050000,서울특별시 동대문구,0,95
2018,20181028,주,일,1,1,0,0,0,서울,동대문구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,960800,1954594,127.0559795,37.58991084,어린이집,회기어린이집,서울특별시 동대문구 회기로 165,서울특별시 동대문구 회기동 58-1,37.59067813,127.0545526,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,13
2018,20180809,야,목,1,1,0,0,0,서울,영등포구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,승용차,947702,1944239,126.9083621,37.49592866,어린이집,구립신길5동어린이집,서울특별시 영등포구 신길로13길 20,서울특별시 영등포구 신길동 440-53,37.497564,126.906102,영등포구청,영등포경찰서,Y,1,8,2020-06-30,3180000,서울특별시 영등포구,0,7
2018,20180809,야,목,1,1,0,0,0,서울,영등포구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,승용차,947702,1944239,126.9083621,37.49592866,유치원,평강유치원,서울특별시 영등포구 신길로 27,서울특별시 영등포구 대림동 912-46,37.49493197,126.908145,영등포구청,영등포경찰서,Y,1,4.2~4.7,2020-06-30,3180000,서울특별시 영등포구,0,9
2018,20180517,야,목,1,1,0,0,0,서울,영등포구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,없음,945855,1946258,126.8873197,37.51401971,어린이집,신이화어린이집,서울특별시 영등포구 선유로3길 23,서울특별시 영등포구 문래동5가 19-8,37.516057,126.885316,영등포구청,영등포경찰서,Y,1,9,2020-06-30,3180000,서울특별시 영등포구,0,7
2018,20181129,주,목,1,4,1,2,0,서울,중랑구,차대차,정면충돌,운전자법규위반,중앙선 침범,불명,불명,승용차,승용차,963306,1955941,127.0842968,37.60215509,초등학교,서울중흥초등학교,서울특별시 중랑구 봉화산로 82,서울특별시 중랑구 중화1동 119,37.601635,127.0841443,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,0
2018,20180310,야,토,1,1,0,0,0,서울,관악구,차대사람,보도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,이륜차,보행자,949919,1941788,126.9336083,37.47396013,유치원,하늘유치원,서울특별시 관악구 양산길 18,,37.47405927,126.9322556,서울특별시 관악구청,서울관악경찰서,Y,2,6~8,2020-05-31,3200000,서울특별시 관악구,0,98
2018,20180813,야,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,939299,1952541,126.8126199,37.57024,어린이집,이레어린이집,서울특별시 강서구 금낭화로11길 48 (방화동),,37.56950782,126.810033,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,14
2018,20180630,야,토,1,1,0,0,0,서울,강서구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943241,1949043,126.8575273,37.53896395,초등학교,신곡초등학교,서울특별시 강서구 등촌로13자길 42-14 (화곡동),,37.5390734,126.8560116,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,95
2018,20180221,야,수,1,5,0,4,0,서울,송파구,차대차,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,965783,1946811,127.1127841,37.51995856,초등학교,잠실초등학교,서울특별시 송파구 올림픽로35길 20(,서울특별시 송파구 잠실4동 20-1,37.5201866,127.1113101,서울특별시 송파구청,송파경찰서,Y,1,15~28,2020-02-20,3230000,서울특별시 송파구,0,10
2018,20180221,야,수,1,5,0,4,0,서울,송파구,차대차,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,965783,1946811,127.1127841,37.51995856,유치원,햇빛유치원,서울특별시 송파구 올림픽로 419,서울특별시 송파구 잠실4동 20-52,37.520487,127.114124,서울특별시 송파구청,송파경찰서,Y,1,6,2020-02-20,3230000,서울특별시 송파구,0,9
2018,20180217,주,토,1,1,0,0,0,서울,송파구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,자전거,964997,1945508,127.1039516,37.50818457,유치원,불광유치원,서울특별시 송파구 송파대로49길 23,서울특별시 송파구 석촌동 160-1,37.50691411,127.1021089,서울특별시 송파구청,송파경찰서,Y,1,5~8,2020-02-20,3230000,서울특별시 송파구,0,9
2018,20181213,주,목,1,2,1,0,0,서울,성북구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,958178,1956131,127.026193,37.60364868,초등학교,개운초등학교,서울특별시 성북구 정릉로48길 52,,37.60183731,127.0275455,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,2015-09-08,3
2018,20181129,야,목,1,5,1,3,0,서울,서초구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승합차,956965,1945592,127.0130697,37.50860203,어린이집,사랑의어린이집,서울특별시 서초구 신반포로33길 22,서울특별시 서초구 잠원동 60-5,37.5098757,127.0109679,서울시 서초구,서초경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,16
2018,20181129,야,목,1,5,1,3,0,서울,서초구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승합차,956965,1945592,127.0130697,37.50860203,초등학교,원촌초등학교,서울특별시 서초구 사평대로45길 26,서울특별시 서초구 반포1동 21,37.5061857,127.0124612,서울시 서초구,서초경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,95
2018,20181009,야,화,1,1,0,0,0,서울,양천구,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,교량위,이륜차,없음,941233,1947550,126.834919,37.52538168,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.5277047,126.834015,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,8
2018,20180625,주,월,1,1,0,0,0,서울,노원구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,962805,1961949,127.0783154,37.65628642,유치원,사랑샘유치원,서울특별시 노원구 한글비석로 325,서울특별시 노원구 중계4동 358-6,37.656408,127.0777193,노원구청,노원경찰서,Y,1,20~23,2020-07-14,3100000,서울특별시 노원구,0,12
2018,20180909,야,일,1,1,0,0,0,서울,은평구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,948379,1957711,126.9150721,37.61739138,유치원,성균관(갈현초교 중복),서울특별시 은평구 연서로27길 23,서울특별시 은평구 연서로27길 23,37.6183134,126.9169211,서울특별시 은평구,은평경찰서,Y,1,4,2019-07-31,3110000,서울특별시 은평구,0,95
2018,20180909,야,일,1,1,0,0,0,서울,은평구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,948379,1957711,126.9150721,37.61739138,유치원,색동유치원,서울특별시 은평구 갈현로 212-1,서울특별시 은평구 갈현로 212-1,37.616055,126.914224,서울특별시 은평구,은평경찰서,Y,1,15,2019-07-31,3110000,서울특별시 은평구,0,7
2018,20180909,야,일,1,1,0,0,0,서울,은평구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,948379,1957711,126.9150721,37.61739138,초등학교,갈현초등,서울특별시 은평구 연서로29길 31,서울특별시 은평구 연서로29길 31,37.6192867,126.9166431,서울특별시 은평구,은평경찰서,Y,5,4,2019-07-31,3110000,서울특별시 은평구,0,95
2018,20180206,주,화,1,1,0,0,0,서울,은평구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,948558,1958412,126.917051,37.62371954,어린이집,우정어린이집,서울특별시 은평구 갈현로 41길 26-2,서울특별시 은평구 갈현로 41길 26-2,37.6256243,126.9149572,서울특별시 은평구,은평경찰서,Y,1,4,2019-07-31,3110000,서울특별시 은평구,0,15
2018,20180207,야,수,1,1,0,0,0,서울,종로구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956096,1952534,127.0028223,37.57113118,초등학교,효제초등학교,서울특별시 종로구 대학로12,서울특별시 종로구 효제동 255-4,37.5728828,127.003257,종로구청,혜화경찰서,Y,4,20~25,2019-01-14,3000000,서울특별시 종로구,2017-04-12,97
2018,20180822,주,수,1,1,0,0,0,서울,은평구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,950125,1956036,126.9349697,37.60239092,초등학교,은평초등(병설포함),서울특별시 은평구 은평로 239,서울특별시 은평구 은평로 239,37.6019568,126.9341059,서울특별시 은평구,서부경찰서,Y,1,22,2019-07-31,3110000,서울특별시 은평구,0,95
2018,20180822,주,수,1,1,0,0,0,서울,은평구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,950125,1956036,126.9349697,37.60239092,초등학교,은평초등,서울특별시 은평구 은평로 239,서울특별시 은평구 은평로 239,37.601973,126.9341059,서울특별시 은평구,서부경찰서,Y,4,22,2019-07-31,3110000,서울특별시 은평구,0,95
2018,20181030,주,화,1,1,0,0,0,서울,강북구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957010,1958945,127.0127956,37.62895786,특수학교,한빛맹학교,서울특별시 강북구 삼양로73가길 47,서울특별시 강북구 수유동 484-21,37.62829614,127.0155063,강북구청,강북경찰서,Y,6,7,2019-05-10,3080000,서울특별시 강북구,0,97
